customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0177,Male,0,Yes,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.3,1583.4,No
CUST0178,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,62.18,1119.24,Yes
CUST0179,Male,0,Yes,No,59,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,90.87,5361.33,No
CUST0180,Male,1,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,50.46,2422.08,Yes
CUST0181,Male,0,No,Yes,63,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,68.26,4300.38,Yes
CUST0182,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Credit card,39.27,471.24,No
CUST0183,Male,1,No,No,34,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,62.91,2138.94,No
CUST0184,Male,1,No,No,61,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer,55.89,3409.29,Yes
CUST0185,Male,0,Yes,No,53,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer,63.39,3359.67,No
CUST0186,Female,1,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,66.57,1664.25,Yes
CUST0187,Male,1,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,29.23,1812.26,Yes
CUST0188,Male,0,Yes,No,4,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,29.34,117.36,Yes
CUST0189,Female,1,Yes,No,13,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,46.06,598.78,No
CUST0190,Male,1,Yes,Yes,42,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,31.58,1326.36,No
CUST0191,Male,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,45.28,2218.72,Yes
CUST0192,Male,1,Yes,Yes,56,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,22.45,1257.2,Yes
CUST0193,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,55.07,2588.29,No
CUST0194,Male,0,Yes,No,8,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,41.34,330.72,Yes
CUST0195,Female,1,No,No,55,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,109.21,6006.55,Yes
CUST0196,Female,1,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,105.82,1904.76,No
CUST0197,Female,1,Yes,Yes,35,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,50.04,1751.4,Yes
CUST0198,Male,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,67.55,2161.6,No
CUST0199,Male,1,Yes,No,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,115.58,2773.92,No
CUST0200,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,72.41,506.87,No
CUST0201,Female,1,No,Yes,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,104.84,1362.92,Yes
CUST0202,Male,1,Yes,Yes,69,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,102.64,7082.16,No
CUST0203,Male,1,Yes,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,114.13,4793.46,Yes
CUST0204,Female,0,No,Yes,31,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.57,1567.67,No
CUST0205,Male,1,No,Yes,26,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,24.34,632.84,No
CUST0206,Female,1,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,30.4,972.8,Yes
CUST0207,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,77.13,4010.76,No
CUST0208,Female,0,Yes,No,20,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.03,1460.6,No
CUST0209,Male,1,Yes,Yes,40,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,49.85,1994.0,No
CUST0210,Male,1,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,44.87,2647.33,Yes
CUST0211,Male,1,No,No,14,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.94,1273.16,Yes
CUST0212,Male,0,Yes,Yes,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.05,2378.2,Yes
CUST0213,Male,0,Yes,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,80.4,3859.2,No
CUST0214,Male,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,91.23,3922.89,No
CUST0215,Male,0,No,Yes,16,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,63.05,1008.8,Yes
CUST0216,Female,1,Yes,Yes,35,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,39.34,1376.9,No
CUST0217,Male,0,Yes,No,53,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,106.08,5622.24,No
CUST0218,Female,0,Yes,No,34,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,29.35,997.9,Yes
CUST0219,Male,0,No,Yes,3,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,102.95,308.85,No
CUST0220,Male,1,Yes,No,68,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,103.67,7049.56,No
CUST0221,Male,1,No,Yes,5,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,77.1,385.5,Yes
CUST0222,Female,0,Yes,No,10,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,82.95,829.5,No
CUST0223,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card,55.8,2901.6,No
CUST0224,Female,1,Yes,No,29,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer,104.16,3020.64,No
CUST0225,Female,1,No,No,31,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,46.37,1437.47,No
CUST0226,Male,1,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,75.98,5014.68,No
CUST0227,Female,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,20.18,1392.42,No
CUST0228,Male,1,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,113.98,4217.26,No
CUST0229,Male,1,No,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,114.83,3100.41,No
CUST0230,Female,1,No,No,33,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,91.04,3004.32,No
CUST0231,Female,1,Yes,No,68,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,62.32,4237.76,No
CUST0232,Female,0,No,No,59,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Credit card,37.86,2233.74,No
CUST0233,Female,0,Yes,No,64,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer,69.25,4432.0,Yes
CUST0234,Female,0,No,Yes,44,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer,99.14,4362.16,No
CUST0235,Female,0,No,No,49,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,80.53,3945.97,Yes
CUST0236,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,72.75,3855.75,No
CUST0237,Female,0,Yes,Yes,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,104.94,5142.06,No
CUST0238,Male,1,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,51.31,3386.46,No
CUST0239,Female,1,Yes,No,63,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,106.0,6678.0,Yes
CUST0240,Female,0,Yes,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,63.95,1598.75,No
CUST0241,Male,0,Yes,No,4,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,20.24,80.96,Yes
CUST0242,Female,1,Yes,No,51,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,93.19,4752.69,No
CUST0243,Male,1,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,107.78,1185.58,Yes
CUST0244,Male,1,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,68.44,1163.48,No
CUST0245,Female,0,Yes,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,65.47,4321.02,Yes
CUST0246,Male,1,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,100.54,7037.8,Yes
CUST0247,Male,0,No,Yes,69,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,108.48,7485.12,Yes
CUST0248,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,117.44,3405.76,No
CUST0249,Male,1,Yes,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,54.57,3929.04,No
CUST0250,Female,1,Yes,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,79.47,1589.4,Yes
CUST0251,Male,0,Yes,Yes,27,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,102.29,2761.83,Yes
CUST0252,Female,1,No,No,8,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,73.19,585.52,Yes
CUST0253,Male,1,No,Yes,61,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,66.19,4037.59,Yes
CUST0254,Male,0,Yes,Yes,28,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card,77.19,2161.32,No
CUST0255,Male,1,No,Yes,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,55.69,3898.3,No
CUST0256,Male,0,No,No,3,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card,39.21,117.63,No
CUST0257,Female,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,26.66,1839.54,No
CUST0258,Female,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,81.0,567.0,Yes
CUST0259,Male,0,Yes,Yes,60,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,57.91,3474.6,No
CUST0260,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,108.3,433.2,No
CUST0261,Female,1,No,No,5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card,42.3,211.5,Yes
CUST0262,Male,1,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card,51.07,561.77,Yes
CUST0263,Male,1,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,117.05,1755.75,No
CUST0264,Male,0,Yes,No,64,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,75.63,4840.32,Yes
CUST0265,Female,0,No,No,13,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,54.68,710.84,No
CUST0266,Female,1,Yes,Yes,7,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer,106.09,742.63,No
CUST0267,Female,0,Yes,No,6,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,94.34,566.04,Yes
CUST0268,Male,1,No,Yes,56,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,77.31,4329.36,No
CUST0269,Male,1,No,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,108.91,6970.24,Yes
CUST0270,Female,0,No,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.4,1470.0,No
CUST0271,Female,1,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,59.45,1783.5,Yes
CUST0272,Female,0,No,No,22,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,101.06,2223.32,Yes
CUST0273,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,58.59,1464.75,Yes
CUST0274,Male,1,No,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,112.67,3154.76,Yes
CUST0275,Female,0,No,No,39,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card,35.25,1374.75,Yes
CUST0276,Male,1,No,No,67,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,53.66,3595.22,Yes
CUST0277,Female,0,No,No,5,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,62.57,312.85,No
CUST0278,Male,0,No,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card,88.7,5765.5,Yes
CUST0279,Female,0,No,No,15,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,39.53,592.95,No
CUST0280,Female,1,No,No,67,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card,20.99,1406.33,Yes
CUST0281,Female,0,Yes,Yes,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,117.65,4706.0,Yes
CUST0282,Female,1,Yes,Yes,69,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,109.88,7581.72,Yes
CUST0283,Male,0,No,Yes,43,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,50.02,2150.86,No
CUST0284,Female,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,68.35,68.35,Yes
CUST0285,Male,1,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,68.89,1515.58,No
CUST0286,Male,1,No,No,62,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card,106.92,6629.04,No
CUST0287,Male,1,No,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,79.71,2072.46,Yes
CUST0288,Male,1,No,Yes,18,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer,102.64,1847.52,Yes
CUST0289,Female,1,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,111.2,5337.6,No
CUST0290,Male,0,No,Yes,9,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,76.6,689.4,Yes
CUST0291,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,48.55,48.55,No
CUST0292,Male,1,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,69.87,628.83,Yes
CUST0293,Female,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,105.09,2417.07,No
CUST0294,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,78.36,3526.2,No
CUST0295,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,109.57,219.14,No
CUST0296,Female,1,No,No,14,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,109.54,1533.56,Yes
CUST0297,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,57.34,2178.92,No
CUST0298,Male,0,No,Yes,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,64.81,2592.4,No
CUST0299,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card,87.79,5530.77,No
CUST0300,Male,1,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,31.11,497.76,Yes
CUST0301,Male,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,66.56,399.36,Yes
CUST0302,Male,0,Yes,Yes,3,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,34.94,104.82,No
CUST0303,Female,1,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,104.8,1467.2,No
CUST0304,Female,1,No,Yes,66,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,114.28,7542.48,No
CUST0305,Male,0,Yes,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.15,2288.05,Yes
CUST0306,Female,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,86.73,2688.63,No
CUST0307,Female,1,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,83.65,2760.45,No
CUST0308,Female,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,96.01,96.01,Yes
CUST0309,Female,1,Yes,Yes,44,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,89.58,3941.52,Yes
CUST0310,Female,1,No,Yes,15,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,41.71,625.65,No
CUST0311,Male,1,No,No,37,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,49.12,1817.44,No
CUST0312,Female,1,Yes,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.52,986.04,Yes
